cluster,gene,gini,local_mean,log_local_mean,Status,Reason,Category,is_labeled,is_signature,is_extra,rank_local_mean
CD8.c16.MAIT.SLC4A10,RP11-1277A3.1,0.9994006434984009,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,FAM153A,0.9990899332625915,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,RP11-1026M7.2,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,RP11-1026M7.3,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,RP11-1252I4.2,0.9993763502020611,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,RP11-423H2.3,0.9993566872446833,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,RP11-423H2.4,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,FAM153C,0.9990265723778503,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,N4BP3,0.9860322598188122,0.02594432,0.025613477,Kept,None,Kept,False,False,False,9078
CD8.c16.MAIT.SLC4A10,RMND5B,0.9761829804024654,0.020115739,0.019916091,Kept,None,Kept,False,False,False,9594
CD8.c16.MAIT.SLC4A10,NHP2,0.7528203270806212,0.3684811,0.31370145,Kept,None,Kept,False,False,False,1604
CD8.c16.MAIT.SLC4A10,HNRNPAB,0.6986205612372522,0.5201894,0.41883492,Kept,None,Kept,False,False,False,1075
